Date,Category,Description,Payment_Mode,Amount (INR),User_ID,Month,Year
01-08-2016,Shopping,Myntra Order,UPI,2672.33,U001,Aug,2016
01-08-2016,Entertainment,Netflix Subscription,Debit Card,2271.6,U008,Aug,2016
01-08-2016,Bills,Mobile Recharge,UPI,3986.27,U002,Aug,2016
02-08-2016,Health,Medicine,UPI,3202.07,U003,Aug,2016
03-08-2016,Shopping,Flipkart Purchase,UPI,353.36,U008,Aug,2016
03-08-2016,Groceries,Big Bazaar,Cash,2540.66,U003,Aug,2016
04-08-2016,Shopping,Flipkart Purchase,Cash,243.15,U008,Aug,2016
04-08-2016,Entertainment,Concert Pass,Debit Card,409.2,U009,Aug,2016
04-08-2016,Entertainment,Concert Pass,Credit Card,4022.68,U003,Aug,2016
05-08-2016,Miscellaneous,Donation,Debit Card,910.73,U003,Aug,2016
05-08-2016,Shopping,Myntra Order,UPI,2494.87,U006,Aug,2016
05-08-2016,Groceries,Reliance Fresh,UPI,1663.17,U003,Aug,2016
05-08-2016,Bills,Electricity Bill,Cash,1546.8,U001,Aug,2016
06-08-2016,Transport,Uber Ride,UPI,838.08,U001,Aug,2016
07-08-2016,Shopping,Mall Shopping,Credit Card,356.31,U003,Aug,2016
08-08-2016,Entertainment,Netflix Subscription,Cash,4046.86,U002,Aug,2016
08-08-2016,Bills,Mobile Recharge,Net Banking,1210.85,U007,Aug,2016
09-08-2016,Groceries,Reliance Fresh,Net Banking,1097.3,U008,Aug,2016
10-08-2016,Food,Fast Food,Credit Card,3300.88,U004,Aug,2016
10-08-2016,Shopping,Flipkart Purchase,Cash,244.62,U003,Aug,2016
10-08-2016,Health,Health Checkup,Net Banking,2403.73,U009,Aug,2016
10-08-2016,Transport,Metro Card Recharge,Net Banking,4676.69,U003,Aug,2016
11-08-2016,Shopping,Myntra Order,Credit Card,170.78,U009,Aug,2016
11-08-2016,Miscellaneous,Gift,Credit Card,2942.43,U002,Aug,2016
11-08-2016,Entertainment,Movie Tickets,Debit Card,4219.1,U009,Aug,2016
11-08-2016,Miscellaneous,Donation,UPI,391.82,U009,Aug,2016
12-08-2016,Shopping,Amazon Purchase,Cash,821.72,U002,Aug,2016
12-08-2016,Bills,Mobile Recharge,Debit Card,4169.02,U007,Aug,2016
12-08-2016,Entertainment,Concert Pass,Cash,2026.8,U006,Aug,2016
12-08-2016,Miscellaneous,Donation,Credit Card,597.32,U006,Aug,2016
13-08-2016,Shopping,Mall Shopping,UPI,881.07,U007,Aug,2016
14-08-2016,Food,Lunch with Friends,Debit Card,4171.64,U005,Aug,2016
15-08-2016,Entertainment,Gaming Subscription,Debit Card,4155.96,U007,Aug,2016
15-08-2016,Entertainment,Movie Tickets,Credit Card,4730.53,U004,Aug,2016
16-08-2016,Bills,Electricity Bill,Credit Card,4112.16,U010,Aug,2016
17-08-2016,Entertainment,Movie Tickets,Net Banking,2975.75,U006,Aug,2016
18-08-2016,Bills,Internet Bill,Credit Card,2889.69,U006,Aug,2016
18-08-2016,Food,Domino's Order,Debit Card,1147.62,U008,Aug,2016
18-08-2016,Health,Doctor Visit,Cash,2955.35,U010,Aug,2016
18-08-2016,Food,Domino's Order,Debit Card,1137.47,U005,Aug,2016
19-08-2016,Bills,Mobile Recharge,Net Banking,2566.86,U007,Aug,2016
19-08-2016,Entertainment,Gaming Subscription,UPI,446.47,U007,Aug,2016
20-08-2016,Food,Cafe,Cash,801.86,U005,Aug,2016
20-08-2016,Transport,Uber Ride,Debit Card,3015.45,U006,Aug,2016
20-08-2016,Shopping,Mall Shopping,Credit Card,248.31,U007,Aug,2016
21-08-2016,Food,Lunch with Friends,Debit Card,146,U002,Aug,2016
22-08-2016,Transport,Fuel Refill,UPI,2328.99,U009,Aug,2016
23-08-2016,Miscellaneous,Gift,Credit Card,1855.52,U005,Aug,2016
24-08-2016,Groceries,Supermarket Purchase,UPI,4054.71,U010,Aug,2016
24-08-2016,Bills,Electricity Bill,Credit Card,3629.83,U007,Aug,2016
24-08-2016,Entertainment,Movie Tickets,UPI,4862.77,U002,Aug,2016
24-08-2016,Food,Lunch with Friends,Cash,891.96,U006,Aug,2016
25-08-2016,Food,Restaurant,Credit Card,1002.93,U005,Aug,2016
25-08-2016,Health,Medicine,UPI,1987.29,U003,Aug,2016
25-08-2016,Groceries,Supermarket Purchase,Debit Card,4270.94,U003,Aug,2016
25-08-2016,Health,Medicine,Debit Card,1829.33,U010,Aug,2016
26-08-2016,Transport,Bus Fare,Debit Card,2032.74,U007,Aug,2016
26-08-2016,Food,Domino's Order,Debit Card,2468.23,U004,Aug,2016
26-08-2016,Health,Health Checkup,Debit Card,4276.73,U009,Aug,2016
27-08-2016,Shopping,Flipkart Purchase,UPI,4958.59,U009,Aug,2016
28-08-2016,Transport,Uber Ride,Cash,2909.31,U006,Aug,2016
28-08-2016,Entertainment,Concert Pass,UPI,3845.95,U010,Aug,2016
28-08-2016,Transport,Bus Fare,Credit Card,4266.98,U007,Aug,2016
29-08-2016,Food,Cafe,Cash,4605.4,U001,Aug,2016
29-08-2016,Bills,Water Bill,UPI,3346.73,U003,Aug,2016
29-08-2016,Bills,Internet Bill,UPI,4313.8,U010,Aug,2016
29-08-2016,Food,Fast Food,Debit Card,3900.31,U001,Aug,2016
30-08-2016,Miscellaneous,Donation,UPI,1515.3,U001,Aug,2016
30-08-2016,Groceries,Reliance Fresh,UPI,2786.69,U001,Aug,2016
30-08-2016,Health,Medicine,Cash,2859.94,U008,Aug,2016
31-08-2016,Transport,Bus Fare,Debit Card,4828.52,U006,Aug,2016
01-09-2016,Health,Medicine,UPI,4115.4,U008,Sep,2016
02-09-2016,Shopping,Amazon Purchase,UPI,2166.4,U002,Sep,2016
03-09-2016,Entertainment,Concert Pass,Debit Card,1077.13,U010,Sep,2016
03-09-2016,Health,Pharmacy Purchase,Debit Card,1293.11,U005,Sep,2016
03-09-2016,Shopping,Myntra Order,Credit Card,1068.6,U005,Sep,2016
03-09-2016,Miscellaneous,Gift,Credit Card,644.83,U004,Sep,2016
04-09-2016,Entertainment,Gaming Subscription,Credit Card,3196.39,U010,Sep,2016
04-09-2016,Food,Restaurant,Cash,1188.31,U010,Sep,2016
04-09-2016,Shopping,Flipkart Purchase,Credit Card,727.18,U009,Sep,2016
05-09-2016,Groceries,Supermarket Purchase,Credit Card,3564.34,U002,Sep,2016
05-09-2016,Transport,Bus Fare,Cash,1659.28,U005,Sep,2016
05-09-2016,Entertainment,Movie Tickets,Cash,4305.22,U004,Sep,2016
05-09-2016,Miscellaneous,Stationery Purchase,Credit Card,3898.52,U007,Sep,2016
06-09-2016,Health,Medicine,Net Banking,3423,U005,Sep,2016
06-09-2016,Shopping,Flipkart Purchase,Credit Card,2643.25,U007,Sep,2016
07-09-2016,Health,Pharmacy Purchase,UPI,2112.57,U004,Sep,2016
07-09-2016,Miscellaneous,Stationery Purchase,UPI,3396.3,U004,Sep,2016
07-09-2016,Bills,Water Bill,Net Banking,1242.83,U005,Sep,2016
07-09-2016,Transport,Fuel Refill,Cash,2537.94,U009,Sep,2016
08-09-2016,Miscellaneous,Gift,Net Banking,2450.67,U002,Sep,2016
08-09-2016,Groceries,Supermarket Purchase,Net Banking,2743.93,U001,Sep,2016
09-09-2016,Health,Doctor Visit,Net Banking,2878.17,U001,Sep,2016
09-09-2016,Miscellaneous,Gift,UPI,2258.14,U007,Sep,2016
10-09-2016,Food,Fast Food,Cash,3160.84,U010,Sep,2016
10-09-2016,Miscellaneous,Stationery Purchase,UPI,2639.79,U005,Sep,2016
11-09-2016,Food,Restaurant,Net Banking,2665.23,U005,Sep,2016
12-09-2016,Entertainment,Concert Pass,Net Banking,1980.02,U002,Sep,2016
13-09-2016,Shopping,Flipkart Purchase,Net Banking,3808.79,U003,Sep,2016
13-09-2016,Shopping,Amazon Purchase,Debit Card,4612.02,U001,Sep,2016
13-09-2016,Shopping,Mall Shopping,Cash,306.1,U005,Sep,2016
14-09-2016,Miscellaneous,Pet Supplies,Net Banking,3827.18,U010,Sep,2016
14-09-2016,Food,Cafe,Net Banking,3902.05,U008,Sep,2016
15-09-2016,Health,Health Checkup,Debit Card,3251.68,U003,Sep,2016
15-09-2016,Miscellaneous,Stationery Purchase,Credit Card,2087.6,U001,Sep,2016
16-09-2016,Groceries,Supermarket Purchase,Cash,2862.16,U010,Sep,2016
16-09-2016,Bills,Water Bill,Debit Card,240.42,U002,Sep,2016
16-09-2016,Transport,Bus Fare,Cash,300.62,U001,Sep,2016
17-09-2016,Transport,Metro Card Recharge,Cash,1809.18,U003,Sep,2016
17-09-2016,Miscellaneous,Stationery Purchase,Net Banking,3686.64,U008,Sep,2016
17-09-2016,Miscellaneous,Pet Supplies,Credit Card,1545.92,U002,Sep,2016
18-09-2016,Health,Pharmacy Purchase,Credit Card,4218.96,U009,Sep,2016
18-09-2016,Entertainment,Gaming Subscription,Net Banking,1852.77,U008,Sep,2016
18-09-2016,Transport,Fuel Refill,Debit Card,3124.46,U008,Sep,2016
18-09-2016,Transport,Metro Card Recharge,Cash,1462.24,U010,Sep,2016
19-09-2016,Groceries,D-Mart Purchase,Net Banking,4206.74,U006,Sep,2016
19-09-2016,Entertainment,Movie Tickets,Credit Card,2501.83,U010,Sep,2016
20-09-2016,Shopping,Amazon Purchase,Debit Card,801.3,U009,Sep,2016
20-09-2016,Entertainment,Concert Pass,Credit Card,350.72,U001,Sep,2016
21-09-2016,Health,Health Checkup,UPI,475.92,U007,Sep,2016
21-09-2016,Miscellaneous,Donation,Net Banking,1367.95,U006,Sep,2016
21-09-2016,Entertainment,Movie Tickets,Credit Card,4949.68,U008,Sep,2016
21-09-2016,Transport,Fuel Refill,Debit Card,4748.11,U002,Sep,2016
22-09-2016,Transport,Uber Ride,UPI,377.71,U003,Sep,2016
22-09-2016,Miscellaneous,Gift,Cash,1753.92,U004,Sep,2016
22-09-2016,Groceries,Reliance Fresh,Debit Card,420.8,U010,Sep,2016
22-09-2016,Transport,Fuel Refill,Cash,1995.65,U005,Sep,2016
23-09-2016,Transport,Bus Fare,UPI,1048.98,U002,Sep,2016
24-09-2016,Health,Health Checkup,Debit Card,3158.14,U009,Sep,2016
25-09-2016,Health,Doctor Visit,UPI,4700.7,U007,Sep,2016
25-09-2016,Health,Pharmacy Purchase,Debit Card,2522.21,U007,Sep,2016
26-09-2016,Groceries,Reliance Fresh,Cash,4930.99,U002,Sep,2016
26-09-2016,Food,Restaurant,Credit Card,4356.08,U009,Sep,2016
26-09-2016,Groceries,Reliance Fresh,Credit Card,4493.2,U009,Sep,2016
27-09-2016,Food,Fast Food,Debit Card,1835.66,U007,Sep,2016
27-09-2016,Shopping,Amazon Purchase,Debit Card,1590.32,U005,Sep,2016
27-09-2016,Health,Doctor Visit,Debit Card,3199.21,U001,Sep,2016
27-09-2016,Entertainment,Movie Tickets,Net Banking,4879.93,U002,Sep,2016
28-09-2016,Food,Cafe,Net Banking,4589.07,U001,Sep,2016
28-09-2016,Transport,Metro Card Recharge,Cash,3246.05,U005,Sep,2016
28-09-2016,Health,Pharmacy Purchase,Net Banking,4438.26,U001,Sep,2016
28-09-2016,Entertainment,Movie Tickets,UPI,2733.11,U002,Sep,2016
29-09-2016,Food,Fast Food,Cash,3342.57,U008,Sep,2016
29-09-2016,Shopping,Myntra Order,Debit Card,3387.93,U009,Sep,2016
30-09-2016,Groceries,Reliance Fresh,Credit Card,2830.62,U002,Sep,2016
30-09-2016,Shopping,Amazon Purchase,Net Banking,1085.43,U007,Sep,2016
01-10-2016,Groceries,Reliance Fresh,UPI,1905.5,U008,Oct,2016
01-10-2016,Entertainment,Concert Pass,Net Banking,2938.03,U001,Oct,2016
02-10-2016,Bills,Internet Bill,Debit Card,2047.4,U009,Oct,2016
02-10-2016,Bills,Mobile Recharge,Debit Card,4817.8,U006,Oct,2016
03-10-2016,Groceries,Reliance Fresh,Cash,546,U008,Oct,2016
03-10-2016,Transport,Bus Fare,Credit Card,1480.5,U010,Oct,2016
04-10-2016,Transport,Fuel Refill,UPI,1793.29,U003,Oct,2016
04-10-2016,Bills,Internet Bill,Credit Card,1059.58,U002,Oct,2016
04-10-2016,Bills,Water Bill,Credit Card,160.95,U005,Oct,2016
04-10-2016,Entertainment,Concert Pass,Cash,1001.39,U008,Oct,2016
05-10-2016,Groceries,D-Mart Purchase,Net Banking,4971.81,U004,Oct,2016
05-10-2016,Entertainment,Gaming Subscription,Net Banking,690.91,U009,Oct,2016
06-10-2016,Shopping,Mall Shopping,Debit Card,3279.18,U008,Oct,2016
06-10-2016,Health,Doctor Visit,Debit Card,3538.88,U006,Oct,2016
06-10-2016,Groceries,D-Mart Purchase,Credit Card,2907.9,U004,Oct,2016
06-10-2016,Food,Domino's Order,UPI,1221.95,U008,Oct,2016
07-10-2016,Transport,Metro Card Recharge,UPI,157.86,U007,Oct,2016
08-10-2016,Transport,Uber Ride,Credit Card,680.71,U006,Oct,2016
09-10-2016,Miscellaneous,Gift,Net Banking,423.12,U006,Oct,2016
09-10-2016,Health,Pharmacy Purchase,Cash,4951.75,U006,Oct,2016
09-10-2016,Miscellaneous,Donation,Cash,1195.27,U007,Oct,2016
10-10-2016,Bills,Internet Bill,Net Banking,1112.15,U001,Oct,2016
11-10-2016,Health,Health Checkup,Debit Card,2443.26,U001,Oct,2016
11-10-2016,Entertainment,Movie Tickets,Net Banking,2137.54,U009,Oct,2016
11-10-2016,Transport,Metro Card Recharge,Debit Card,2659.47,U002,Oct,2016
12-10-2016,Groceries,Supermarket Purchase,UPI,987.71,U008,Oct,2016
13-10-2016,Groceries,D-Mart Purchase,Credit Card,1351.69,U010,Oct,2016
13-10-2016,Shopping,Amazon Purchase,Cash,116.4,U002,Oct,2016
14-10-2016,Food,Cafe,Cash,1597.72,U004,Oct,2016
14-10-2016,Food,Restaurant,Cash,761.27,U005,Oct,2016
14-10-2016,Groceries,Supermarket Purchase,Debit Card,432.51,U003,Oct,2016
15-10-2016,Shopping,Flipkart Purchase,Net Banking,1336.07,U002,Oct,2016
15-10-2016,Miscellaneous,Stationery Purchase,Credit Card,3828.92,U001,Oct,2016
15-10-2016,Transport,Metro Card Recharge,Cash,2863.28,U010,Oct,2016
15-10-2016,Entertainment,Gaming Subscription,Credit Card,3032.95,U001,Oct,2016
16-10-2016,Entertainment,Concert Pass,Cash,948.19,U008,Oct,2016
16-10-2016,Food,Cafe,Debit Card,805.63,U005,Oct,2016
17-10-2016,Health,Health Checkup,Net Banking,3093.91,U005,Oct,2016
17-10-2016,Entertainment,Netflix Subscription,Debit Card,1018.42,U003,Oct,2016
17-10-2016,Groceries,Reliance Fresh,Debit Card,4163.56,U009,Oct,2016
17-10-2016,Transport,Fuel Refill,Net Banking,1637.28,U002,Oct,2016
18-10-2016,Health,Medicine,Credit Card,1464.27,U003,Oct,2016
18-10-2016,Health,Pharmacy Purchase,Debit Card,1854.26,U007,Oct,2016
18-10-2016,Transport,Bus Fare,UPI,618.33,U007,Oct,2016
19-10-2016,Miscellaneous,Gift,Credit Card,569.2,U001,Oct,2016
19-10-2016,Health,Pharmacy Purchase,Cash,2987.8,U008,Oct,2016
19-10-2016,Groceries,Big Bazaar,Credit Card,2546.96,U006,Oct,2016
19-10-2016,Bills,Mobile Recharge,Net Banking,2309.09,U009,Oct,2016
20-10-2016,Shopping,Myntra Order,Credit Card,2303.34,U006,Oct,2016
20-10-2016,Food,Lunch with Friends,Cash,3069.65,U005,Oct,2016
21-10-2016,Food,Fast Food,Debit Card,2111.01,U007,Oct,2016
21-10-2016,Shopping,Mall Shopping,Debit Card,1431.7,U008,Oct,2016
21-10-2016,Bills,Water Bill,Debit Card,1615.25,U005,Oct,2016
22-10-2016,Shopping,Mall Shopping,Cash,1939.34,U003,Oct,2016
22-10-2016,Food,Cafe,Net Banking,4531.59,U001,Oct,2016
23-10-2016,Health,Pharmacy Purchase,Debit Card,2756.3,U001,Oct,2016
23-10-2016,Miscellaneous,Pet Supplies,Net Banking,4191.78,U002,Oct,2016
24-10-2016,Shopping,Mall Shopping,Net Banking,4707.03,U002,Oct,2016
24-10-2016,Shopping,Myntra Order,Cash,3138.1,U006,Oct,2016
24-10-2016,Groceries,Supermarket Purchase,Net Banking,1579.85,U008,Oct,2016
24-10-2016,Transport,Metro Card Recharge,Debit Card,4893.44,U007,Oct,2016
25-10-2016,Shopping,Myntra Order,Cash,1621.08,U002,Oct,2016
25-10-2016,Bills,Mobile Recharge,UPI,2269.97,U010,Oct,2016
25-10-2016,Groceries,Big Bazaar,Cash,1592.61,U003,Oct,2016
25-10-2016,Shopping,Amazon Purchase,Credit Card,3341.56,U003,Oct,2016
26-10-2016,Miscellaneous,Gift,Debit Card,2570.77,U007,Oct,2016
27-10-2016,Miscellaneous,Pet Supplies,Net Banking,4155.25,U004,Oct,2016
27-10-2016,Entertainment,Concert Pass,Debit Card,4862.84,U006,Oct,2016
27-10-2016,Groceries,D-Mart Purchase,UPI,4382.28,U003,Oct,2016
28-10-2016,Entertainment,Netflix Subscription,Debit Card,4689.96,U008,Oct,2016
28-10-2016,Food,Domino's Order,Debit Card,4014.62,U002,Oct,2016
28-10-2016,Groceries,D-Mart Purchase,Credit Card,4620.79,U005,Oct,2016
29-10-2016,Miscellaneous,Stationery Purchase,UPI,3213.24,U007,Oct,2016
29-10-2016,Health,Doctor Visit,UPI,735.18,U006,Oct,2016
29-10-2016,Shopping,Amazon Purchase,Cash,586.13,U001,Oct,2016
29-10-2016,Health,Health Checkup,Debit Card,3449.35,U006,Oct,2016
30-10-2016,Miscellaneous,Pet Supplies,Debit Card,1483.12,U001,Oct,2016
30-10-2016,Transport,Metro Card Recharge,Net Banking,3454.11,U008,Oct,2016
30-10-2016,Miscellaneous,Stationery Purchase,Debit Card,3131.44,U010,Oct,2016
30-10-2016,Transport,Fuel Refill,Debit Card,2447.95,U008,Oct,2016
31-10-2016,Bills,Electricity Bill,Cash,946.74,U004,Oct,2016
31-10-2016,Groceries,D-Mart Purchase,Credit Card,1949.7,U008,Oct,2016
31-10-2016,Shopping,Myntra Order,Net Banking,1794.84,U006,Oct,2016
01-11-2016,Entertainment,Netflix Subscription,Debit Card,4624.64,U006,Nov,2016
01-11-2016,Health,Medicine,Net Banking,4596.1,U004,Nov,2016
01-11-2016,Entertainment,Netflix Subscription,Net Banking,2516.27,U006,Nov,2016
01-11-2016,Health,Doctor Visit,Credit Card,1214.13,U005,Nov,2016
02-11-2016,Shopping,Mall Shopping,Debit Card,2002.04,U010,Nov,2016
02-11-2016,Miscellaneous,Donation,Net Banking,4484.09,U003,Nov,2016
02-11-2016,Bills,Mobile Recharge,Net Banking,4592.58,U010,Nov,2016
02-11-2016,Bills,Water Bill,Debit Card,1731.89,U006,Nov,2016
03-11-2016,Entertainment,Concert Pass,Net Banking,1543.42,U010,Nov,2016
03-11-2016,Groceries,Supermarket Purchase,UPI,3707.62,U008,Nov,2016
03-11-2016,Groceries,Supermarket Purchase,Credit Card,1022.36,U010,Nov,2016
04-11-2016,Entertainment,Movie Tickets,Cash,3391.22,U006,Nov,2016
04-11-2016,Bills,Water Bill,Debit Card,1385.39,U004,Nov,2016
04-11-2016,Transport,Uber Ride,Cash,549.54,U002,Nov,2016
05-11-2016,Shopping,Flipkart Purchase,Net Banking,3063.99,U004,Nov,2016
06-11-2016,Shopping,Amazon Purchase,Debit Card,3073.76,U001,Nov,2016
06-11-2016,Transport,Bus Fare,Debit Card,903.21,U009,Nov,2016
06-11-2016,Bills,Mobile Recharge,Debit Card,1512.63,U006,Nov,2016
06-11-2016,Health,Medicine,Debit Card,2675.04,U007,Nov,2016
07-11-2016,Miscellaneous,Stationery Purchase,Net Banking,4089.79,U006,Nov,2016
07-11-2016,Groceries,Reliance Fresh,Cash,2070.58,U009,Nov,2016
08-11-2016,Health,Medicine,UPI,4423.58,U010,Nov,2016
09-11-2016,Health,Doctor Visit,Credit Card,3462.31,U010,Nov,2016
09-11-2016,Health,Doctor Visit,Credit Card,1179.15,U002,Nov,2016
10-11-2016,Health,Doctor Visit,UPI,273.19,U004,Nov,2016
10-11-2016,Shopping,Amazon Purchase,UPI,220.81,U008,Nov,2016
10-11-2016,Food,Domino's Order,UPI,1475.7,U007,Nov,2016
11-11-2016,Groceries,Reliance Fresh,Cash,108.38,U008,Nov,2016
12-11-2016,Groceries,Reliance Fresh,UPI,2493.46,U009,Nov,2016
12-11-2016,Entertainment,Movie Tickets,Cash,2136.69,U010,Nov,2016
12-11-2016,Health,Medicine,Cash,3855.71,U007,Nov,2016
12-11-2016,Shopping,Amazon Purchase,Net Banking,3953.75,U010,Nov,2016
13-11-2016,Transport,Uber Ride,Debit Card,677.36,U005,Nov,2016
14-11-2016,Transport,Fuel Refill,Cash,2068.98,U003,Nov,2016
15-11-2016,Bills,Electricity Bill,Credit Card,3526.72,U004,Nov,2016
16-11-2016,Miscellaneous,Gift,Cash,2827.08,U005,Nov,2016
16-11-2016,Shopping,Myntra Order,Net Banking,1636.91,U004,Nov,2016
17-11-2016,Food,Cafe,UPI,4880.71,U006,Nov,2016
18-11-2016,Transport,Metro Card Recharge,Debit Card,382.24,U004,Nov,2016
18-11-2016,Entertainment,Movie Tickets,Net Banking,3314.2,U009,Nov,2016
18-11-2016,Miscellaneous,Pet Supplies,Credit Card,1199.12,U006,Nov,2016
18-11-2016,Transport,Uber Ride,Credit Card,2945.63,U002,Nov,2016
19-11-2016,Shopping,Amazon Purchase,Cash,1204.12,U010,Nov,2016
20-11-2016,Bills,Electricity Bill,UPI,1966.1,U003,Nov,2016
21-11-2016,Shopping,Mall Shopping,Credit Card,4197.68,U005,Nov,2016
21-11-2016,Miscellaneous,Stationery Purchase,Cash,1982.16,U001,Nov,2016
21-11-2016,Food,Cafe,Credit Card,1095.1,U009,Nov,2016
21-11-2016,Miscellaneous,Stationery Purchase,Cash,4047.51,U002,Nov,2016
22-11-2016,Bills,Electricity Bill,UPI,1309.19,U003,Nov,2016
22-11-2016,Miscellaneous,Gift,Credit Card,3352.28,U009,Nov,2016
23-11-2016,Health,Health Checkup,Debit Card,946.83,U002,Nov,2016
24-11-2016,Food,Fast Food,Cash,4385.05,U002,Nov,2016
24-11-2016,Shopping,Amazon Purchase,UPI,3832.94,U001,Nov,2016
24-11-2016,Shopping,Myntra Order,UPI,683,U002,Nov,2016
24-11-2016,Groceries,Supermarket Purchase,Debit Card,3852.43,U010,Nov,2016
25-11-2016,Miscellaneous,Pet Supplies,UPI,2925.47,U001,Nov,2016
25-11-2016,Miscellaneous,Stationery Purchase,Credit Card,1739.07,U002,Nov,2016
26-11-2016,Transport,Uber Ride,Net Banking,1700.14,U004,Nov,2016
27-11-2016,Health,Medicine,Credit Card,831.33,U005,Nov,2016
27-11-2016,Transport,Fuel Refill,Cash,2997.53,U008,Nov,2016
28-11-2016,Entertainment,Gaming Subscription,Cash,4582.74,U001,Nov,2016
29-11-2016,Bills,Mobile Recharge,Cash,3938.02,U008,Nov,2016
30-11-2016,Shopping,Myntra Order,Credit Card,1091.55,U009,Nov,2016
30-11-2016,Bills,Water Bill,Credit Card,700.99,U001,Nov,2016
30-11-2016,Shopping,Flipkart Purchase,Cash,1882.39,U007,Nov,2016
30-11-2016,Bills,Internet Bill,Cash,1122.82,U009,Nov,2016
01-12-2016,Entertainment,Concert Pass,Debit Card,2704.81,U010,Dec,2016
02-12-2016,Groceries,Supermarket Purchase,Credit Card,3321.73,U010,Dec,2016
02-12-2016,Food,Lunch with Friends,UPI,1828.63,U004,Dec,2016
03-12-2016,Shopping,Myntra Order,Cash,4925.59,U006,Dec,2016
03-12-2016,Food,Lunch with Friends,Debit Card,2141.84,U005,Dec,2016
03-12-2016,Miscellaneous,Stationery Purchase,Credit Card,4249.52,U005,Dec,2016
04-12-2016,Miscellaneous,Donation,Debit Card,1351.2,U003,Dec,2016
04-12-2016,Entertainment,Gaming Subscription,Debit Card,3090.54,U003,Dec,2016
05-12-2016,Shopping,Myntra Order,Credit Card,2453.38,U005,Dec,2016
06-12-2016,Entertainment,Concert Pass,Net Banking,4510.16,U004,Dec,2016
07-12-2016,Miscellaneous,Donation,Net Banking,3686.47,U010,Dec,2016
07-12-2016,Transport,Metro Card Recharge,Net Banking,4264.48,U005,Dec,2016
07-12-2016,Health,Health Checkup,Credit Card,4721.14,U007,Dec,2016
08-12-2016,Groceries,Big Bazaar,Credit Card,4371.57,U009,Dec,2016
09-12-2016,Transport,Metro Card Recharge,Cash,3221.34,U002,Dec,2016
09-12-2016,Shopping,Flipkart Purchase,Credit Card,2611.42,U002,Dec,2016
10-12-2016,Food,Fast Food,UPI,3149,U004,Dec,2016
10-12-2016,Shopping,Myntra Order,UPI,4087.01,U003,Dec,2016
10-12-2016,Shopping,Flipkart Purchase,UPI,3554.02,U001,Dec,2016
11-12-2016,Health,Health Checkup,UPI,1845.99,U005,Dec,2016
11-12-2016,Transport,Uber Ride,Credit Card,1573.76,U008,Dec,2016
11-12-2016,Transport,Bus Fare,Credit Card,1093.68,U008,Dec,2016
12-12-2016,Groceries,D-Mart Purchase,UPI,903.58,U008,Dec,2016
12-12-2016,Health,Medicine,UPI,1229.18,U003,Dec,2016
12-12-2016,Shopping,Mall Shopping,UPI,1934.66,U009,Dec,2016
12-12-2016,Miscellaneous,Donation,Debit Card,1185.97,U001,Dec,2016
13-12-2016,Groceries,D-Mart Purchase,Debit Card,1630.2,U005,Dec,2016
13-12-2016,Shopping,Flipkart Purchase,Net Banking,2396.26,U010,Dec,2016
13-12-2016,Entertainment,Concert Pass,Debit Card,2973.47,U005,Dec,2016
13-12-2016,Groceries,D-Mart Purchase,Cash,3091.86,U004,Dec,2016
14-12-2016,Shopping,Mall Shopping,Debit Card,3338.34,U005,Dec,2016
14-12-2016,Food,Lunch with Friends,Debit Card,2764.91,U004,Dec,2016
15-12-2016,Groceries,D-Mart Purchase,Cash,4203.01,U010,Dec,2016
16-12-2016,Health,Medicine,Credit Card,3614.8,U007,Dec,2016
16-12-2016,Bills,Water Bill,Net Banking,3609.83,U007,Dec,2016
17-12-2016,Miscellaneous,Donation,Cash,756.54,U008,Dec,2016
17-12-2016,Health,Health Checkup,Net Banking,3678.53,U005,Dec,2016
18-12-2016,Entertainment,Netflix Subscription,Credit Card,1525.36,U008,Dec,2016
18-12-2016,Groceries,Supermarket Purchase,UPI,4436.81,U009,Dec,2016
18-12-2016,Health,Medicine,UPI,4184.76,U004,Dec,2016
19-12-2016,Bills,Electricity Bill,Debit Card,4249.01,U004,Dec,2016
20-12-2016,Bills,Electricity Bill,Credit Card,2361.3,U008,Dec,2016
20-12-2016,Food,Domino's Order,Credit Card,2305.82,U010,Dec,2016
20-12-2016,Miscellaneous,Donation,Net Banking,4055,U008,Dec,2016
21-12-2016,Health,Pharmacy Purchase,Cash,3177.86,U005,Dec,2016
21-12-2016,Food,Fast Food,Net Banking,4817.98,U001,Dec,2016
22-12-2016,Food,Lunch with Friends,Cash,3225.84,U007,Dec,2016
22-12-2016,Entertainment,Movie Tickets,Cash,3584.05,U008,Dec,2016
22-12-2016,Health,Health Checkup,Cash,2928.34,U003,Dec,2016
22-12-2016,Transport,Bus Fare,UPI,1545.48,U010,Dec,2016
23-12-2016,Health,Doctor Visit,UPI,2823.27,U010,Dec,2016
24-12-2016,Entertainment,Movie Tickets,Credit Card,3916.2,U005,Dec,2016
25-12-2016,Shopping,Myntra Order,UPI,1985.13,U001,Dec,2016
26-12-2016,Entertainment,Netflix Subscription,UPI,672.62,U003,Dec,2016
27-12-2016,Entertainment,Netflix Subscription,Cash,3056.79,U001,Dec,2016
28-12-2016,Bills,Mobile Recharge,Net Banking,4959.95,U006,Dec,2016
28-12-2016,Entertainment,Movie Tickets,Cash,3906.01,U002,Dec,2016
